PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.9073195e-07  2.2252391e-06  3.5076063e+00  4.5163631e+00  3.0795445e+00  4.9946423e+01  3.0798218e+00  4.5166397e+00  3.5077033e+00  2.2252411e-06  1.9073778e-07 
 -9.5367433e-08  1.5024869e-01  3.6440046e+00  4.6490612e+00  3.2196105e+00  6.6721169e+01  3.2198915e+00  4.6493421e+00  3.6441023e+00  1.5024869e-01 -9.5367433e-08 
  1.9073487e-07  3.4884372e-01  3.8287666e+00  4.8301311e+00  3.4080303e+00  8.7609833e+01  3.4083149e+00  4.8304157e+00  3.8288648e+00  3.4884366e-01  1.9073487e-07 
 -1.9073487e-07  6.0712880e-01  4.0732360e+00  5.0709200e+00  3.6561477e+00  1.1339003e+02  3.6564372e+00  5.0712075e+00  4.0733347e+00  6.0712868e-01 -1.9073487e-07 
  3.1789146e-08  9.3845314e-01  4.3907628e+00  5.3847742e+00  3.9773130e+00  1.4494519e+02  3.9776061e+00  5.3850660e+00  4.3908615e+00  9.3845314e-01  3.1789146e-08 
  1.2715658e-07  1.3584206e+00  4.7969513e+00  5.7873011e+00  4.3871298e+00  1.8327408e+02  4.3874278e+00  5.7875991e+00  4.7970519e+00  1.3584206e+00  1.2715658e-07 
  1.2715658e-07  1.8851600e+00  5.3099346e+00  6.2966332e+00  4.9037304e+00  2.2950104e+02  4.9040322e+00  6.2969356e+00  5.3100352e+00  1.8851600e+00  1.2715658e-07 
  3.8146973e-07  2.5396147e+00  5.9506545e+00  6.9337130e+00  5.5480566e+00  2.8488638e+02  5.5483618e+00  6.9340181e+00  5.9507551e+00  2.5396152e+00  3.8146973e-07 
  3.1789145e-07  3.3458526e+00  6.7431812e+00  7.7226110e+00  6.3441787e+00  3.5083752e+02  6.3444891e+00  7.7229214e+00  6.7432833e+00  3.3458526e+00  3.1789145e-07 
  6.3578291e-08  4.3313961e+00  7.7150373e+00  8.6908512e+00  7.3196182e+00  4.2892014e+02  7.3199334e+00  8.6911659e+00  7.7151403e+00  4.3313961e+00  6.3578291e-08 
 -2.5431316e-07  5.5275741e+00  8.8975563e+00  9.8697634e+00  8.5057087e+00  5.2087018e+02  8.5060263e+00  9.8700809e+00  8.8976583e+00  5.5275731e+00 -2.5431316e-07 
  2.5431316e-07  6.9699016e+00  1.0326250e+01  1.1294864e+01  9.9379616e+00  6.2860614e+02  9.9382849e+00  1.1295187e+01  1.0326354e+01  6.9699016e+00  2.5431316e-07 
  2.9103831e-12  2.3523976e-06  3.3618724e+00  4.3306241e+00  2.9735067e+00  4.7711506e+01  2.9738119e+00  4.3309312e+00  3.3619752e+00  2.3523958e-06 -2.9103831e-12 
  3.1789146e-08  1.4356455e-01  3.4921329e+00  4.4573874e+00  3.1072297e+00  6.3741417e+01  3.1075399e+00  4.4576998e+00  3.4922366e+00  1.4356460e-01  3.1789146e-08 
