PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -4.7683717e-08  4.6857996e-03  2.5420554e+00  2.5404665e+00  2.5404706e+00  1.7251217e+01  2.5417991e+00  2.5418031e+00  2.5396683e+00  4.6857987e-03 -4.7683717e-08 
 -9.5367433e-08  6.9148220e-02  2.5991902e+00  2.5975862e+00  2.5975902e+00  2.9095285e+01  2.5989335e+00  2.5989375e+00  2.5967784e+00  6.9148220e-02 -9.5367433e-08 
 -1.2715658e-07  1.7060432e-01  2.6933208e+00  2.6917007e+00  2.6917052e+00  4.4654667e+01  2.6930628e+00  2.6930664e+00  2.6908839e+00  1.7060432e-01 -1.2715658e-07 
  0.0000000e+00  3.1967169e-01  2.8350635e+00  2.8334286e+00  2.8334327e+00  6.4704796e+01  2.8348055e+00  2.8348095e+00  2.8326011e+00  3.1967169e-01  0.0000000e+00 
  0.0000000e+00  5.2899915e-01  3.0370710e+00  3.0354202e+00  3.0354247e+00  9.0130112e+01  3.0368118e+00  3.0368164e+00  3.0345829e+00  5.2899921e-01  0.0000000e+00 
  2.2252401e-07  8.1352460e-01  3.3142798e+00  3.3126128e+00  3.3126173e+00  1.2193391e+02  3.3140199e+00  3.3140247e+00  3.3117654e+00  8.1352460e-01  2.2252401e-07 
  0.0000000e+00  1.1907542e+00  3.6841965e+00  3.6825137e+00  3.6825182e+00  1.6124878e+02  3.6839364e+00  3.6839409e+00  3.6816559e+00  1.1907542e+00  0.0000000e+00 
  1.9073487e-07  1.6810607e+00  4.1671963e+00  4.1654978e+00  4.1655025e+00  2.0934727e+02  4.1669359e+00  4.1669402e+00  4.1646295e+00  1.6810609e+00  1.9073487e-07 
  2.5431316e-07  2.3080032e+00  4.7868366e+00  4.7851210e+00  4.7851262e+00  2.6765332e+02  4.7865758e+00  4.7865810e+00  4.7842426e+00  2.3080032e+00  2.5431316e-07 
 -1.9073487e-07  3.0986683e+00  5.5702081e+00  5.5684762e+00  5.5684814e+00  3.3775369e+02  5.5699463e+00  5.5699515e+00  5.5675869e+00  3.0986683e+00 -1.9073487e-07 
  4.4504802e-07  4.0840364e+00  6.5482879e+00  6.5465388e+00  6.5465441e+00  4.2141025e+02  6.5480261e+00  6.5480313e+00  6.5456400e+00  4.0840359e+00  4.4504802e-07 
 -1.9073487e-07  5.2993612e+00  7.7563319e+00  7.7545671e+00  7.7545719e+00  5.2057220e+02  7.7560706e+00  7.7560754e+00  7.7536554e+00  5.2993612e+00 -1.9073487e-07 
 -9.5368399e-08  5.0339056e-03  2.4666479e+00  2.4649339e+00  2.4649384e+00  1.6891348e+01  2.4663804e+00  2.4663849e+00  2.4640625e+00  5.0339070e-03 -9.5366460e-08 
  0.0000000e+00  6.7997485e-02  2.5225012e+00  2.5207710e+00  2.5207756e+00  2.8369797e+01  2.5222337e+00  2.5222385e+00  2.5198898e+00  6.7997485e-02  0.0000000e+00 
  9.5367433e-08  1.6671903e-01  2.6141143e+00  2.6123679e+00  2.6123724e+00  4.3401028e+01  2.6138458e+00  2.6138504e+00  2.6114752e+00  1.6671900e-01  9.5367433e-08 
 -1.9073487e-07  3.1131506e-01  2.7516046e+00  2.7498407e+00  2.7498462e+00  6.2713875e+01  2.7513359e+00  2.7513406e+00  2.7489383e+00  3.1131506e-01 -1.9073487e-07 
 -6.3578291e-08  5.1380336e-01  2.9469893e+00  2.9452090e+00  2.9452140e+00  8.7137390e+01  2.9467206e+00  2.9467256e+00  2.9442954e+00  5.1380342e-01 -6.3578291e-08 
 -3.1789146e-08  7.8833646e-01  3.2144227e+00  3.2126257e+00  3.2126307e+00  1.1760963e+02  3.2141540e+00  3.2141593e+00  3.2117014e+00  7.8833646e-01 -3.1789146e-08 
 -1.9073487e-07  1.1514565e+00  3.5704477e+00  3.5686338e+00  3.5686388e+00  1.5518690e+02  3.5701785e+00  3.5701835e+00  3.5676970e+00  1.1514565e+00 -1.9073487e-07 
